# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-18 16:24:10 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14076500 DESCHUTES RIVER NEAR CULVER, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14076500
#            TS   parameter     statistic     Description
#        113391       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        113392       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        113393       00010     00003     Temperature, water, degrees Celsius (Mean)
#        113394       00060     00003     Discharge, cubic feet per second (Mean)
#        218322       00011     00001     Temperature, water, degrees Fahrenheit (Maximum)
#        218323       00011     00002     Temperature, water, degrees Fahrenheit (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	113394_00060_00003	113394_00060_00003_cd	218322_00011_00001	218322_00011_00001_cd	218323_00011_00002	218323_00011_00002_cd
USGS	14076500	1956-09-12	674	A	58.0	A	56.0	A
USGS	14076500	1956-09-13	706	A	58.0	A	56.0	A
USGS	14076500	1956-09-14	724	A	58.0	A	56.0	A
USGS	14076500	1956-09-15	728	A	58.0	A	56.0	A
USGS	14076500	1956-09-16	750	A	58.0	A	56.0	A
USGS	14076500	1956-09-17	760	A	58.0	A	56.0	A
USGS	14076500	1956-09-18	800	A	58.0	A	57.0	A
USGS	14076500	1956-09-19	809	A	58.0	A	57.0	A
USGS	14076500	1956-09-20	804	A	57.0	A	57.0	A
USGS	14076500	1956-09-21	804	A	57.0	A	55.0	A
USGS	14076500	1956-09-22	800	A	55.0	A	53.0	A
USGS	14076500	1956-09-23	778	A	55.0	A	53.0	A
USGS	14076500	1956-09-24	782	A	55.0	A	54.0	A
USGS	14076500	1956-09-25	804	A	56.0	A	54.0	A
USGS	14076500	1956-09-26	818	A	56.0	A	55.0	A
USGS	14076500	1956-09-27	827	A	56.0	A	55.0	A
USGS	14076500	1956-09-28	786	A	56.0	A	55.0	A
USGS	14076500	1956-09-29	728	A	55.0	A	54.0	A
USGS	14076500	1956-09-30	728	A	56.0	A	54.0	A
USGS	14076500	1956-10-01	755	A	55.0	A	54.0	A
USGS	14076500	1956-10-02	778	A	55.0	A	54.0	A
USGS	14076500	1956-10-03	782	A	54.0	A	54.0	A
USGS	14076500	1956-10-04	800	A	54.0	A	53.0	A
USGS	14076500	1956-10-05	796	A	54.0	A	53.0	A
USGS	14076500	1956-10-06	773	A	54.0	A	53.0	A
USGS	14076500	1956-10-07	773	A	53.0	A	52.0	A
USGS	14076500	1956-10-08	782	A	53.0	A	52.0	A
USGS	14076500	1956-10-09	778	A	54.0	A	53.0	A
USGS	14076500	1956-10-10	809	A	54.0	A	54.0	A
USGS	14076500	1956-10-11	822	A	54.0	A	53.0	A
USGS	14076500	1956-10-12	818	A	53.0	A	52.0	A
USGS	14076500	1956-10-13	800	A	53.0	A	52.0	A
USGS	14076500	1956-10-14	796	A	53.0	A	51.0	A
USGS	14076500	1956-10-15	782	A	52.0	A	51.0	A
USGS	14076500	1956-10-16	804	A	52.0	A	52.0	A
USGS	14076500	1956-10-17	814	A	52.0	A	52.0	A
USGS	14076500	1956-10-18	840	A	52.0	A	52.0	A
USGS	14076500	1956-10-19	868	A	52.0	A	51.0	A
USGS	14076500	1956-10-20	890	A	51.0	A	50.0	A
USGS	14076500	1956-10-21	962	A	51.0	A	51.0	A
USGS	14076500	1956-10-22	973	A	51.0	A	50.0	A
USGS	14076500	1956-10-23	1110	A	50.0	A	49.0	A
USGS	14076500	1956-10-24	1230	A	49.0	A	48.0	A
USGS	14076500	1956-10-25	1320	A	48.0	A	48.0	A
USGS	14076500	1956-10-26	1720	A	48.0	A	48.0	A
USGS	14076500	1956-10-27	1630	A	48.0	A	48.0	A
USGS	14076500	1956-10-28	1480	A	48.0	A	46.0	A
USGS	14076500	1956-10-29	1480	A	46.0	A	46.0	A
USGS	14076500	1956-10-30	1600	A	46.0	A	46.0	A
USGS	14076500	1956-10-31	1500	A	46.0	A	45.0	A
USGS	14076500	1956-11-01	1790	A	45.0	A	44.0	A
USGS	14076500	1956-11-02	1820	A	45.0	A	44.0	A
USGS	14076500	1956-11-03	1820	A	45.0	A	44.0	A
USGS	14076500	1956-11-04	1750	A	45.0	A	45.0	A
USGS	14076500	1956-11-05	1700	A	45.0	A	44.0	A
USGS	14076500	1956-11-06	1680	A	46.0	A	45.0	A
USGS	14076500	1956-11-07	1690	A	46.0	A	46.0	A
USGS	14076500	1956-11-08	1680	A	46.0	A	46.0	A
USGS	14076500	1956-11-09	1640	A	46.0	A	46.0	A
USGS	14076500	1956-11-10	1500	A	46.0	A	46.0	A
USGS	14076500	1956-11-11	1480	A	46.0	A	46.0	A
USGS	14076500	1956-11-12	1540	A	46.0	A	45.0	A
USGS	14076500	1956-11-13	1500	A	46.0	A	46.0	A
USGS	14076500	1956-11-14	1440	A	46.0	A	44.0	A
USGS	14076500	1956-11-15	1440	A	44.0	A	44.0	A
USGS	14076500	1956-11-16	1430	A	45.0	A	44.0	A
USGS	14076500	1956-11-17	1430	A	45.0	A	45.0	A
USGS	14076500	1956-11-18	1400	A	45.0	A	44.0	A
USGS	14076500	1956-11-19	1380	A	44.0	A	43.0	A
USGS	14076500	1956-11-20	1380	A	43.0	A	42.0	A
USGS	14076500	1956-11-21	1460	A	42.0	A	42.0	A
USGS	14076500	1956-11-22	1460	A	42.0	A	42.0	A
USGS	14076500	1956-11-23	1310	A	42.0	A	42.0	A
USGS	14076500	1956-11-24	1000	A	42.0	A	42.0	A
USGS	14076500	1956-11-25	935	A	42.0	A	42.0	A
USGS	14076500	1956-11-26	915	A	42.0	A	42.0	A
USGS	14076500	1956-11-27	1080	A	42.0	A	42.0	A
USGS	14076500	1956-11-28	1310	A	42.0	A	42.0	A
USGS	14076500	1956-11-29	1330	A	42.0	A	42.0	A
USGS	14076500	1956-11-30	1360	A	42.0	A	42.0	A
USGS	14076500	1956-12-01	1340	A	42.0	A	42.0	A
USGS	14076500	1956-12-02	1320	A	42.0	A	42.0	A
USGS	14076500	1956-12-03	1320	A	42.0	A	42.0	A
USGS	14076500	1956-12-04	1320	A	43.0	A	42.0	A
USGS	14076500	1956-12-05	1380	A	43.0	A	42.0	A
USGS	14076500	1956-12-06	1380	A	42.0	A	42.0	A
USGS	14076500	1956-12-07	1320	A	42.0	A	42.0	A
USGS	14076500	1956-12-08	1270	A	42.0	A	42.0	A
USGS	14076500	1956-12-09	1340	A	42.0	A	42.0	A
USGS	14076500	1956-12-10	1440	A	43.0	A	42.0	A
USGS	14076500	1956-12-11	1740	A	44.0	A	43.0	A
USGS	14076500	1956-12-12	2130	A	44.0	A	43.0	A
USGS	14076500	1956-12-13	1940	A	44.0	A	44.0	A
USGS	14076500	1956-12-14	1830	A	44.0	A	43.0	A
USGS	14076500	1956-12-15	1840	A	43.0	A	42.0	A
USGS	14076500	1956-12-16	1860	A	43.0	A	43.0	A
USGS	14076500	1956-12-17	1920	A	43.0	A	43.0	A
USGS	14076500	1956-12-18	1550	A	43.0	A	43.0	A
USGS	14076500	1956-12-19	1480	A	43.0	A	42.0	A
USGS	14076500	1956-12-20	1480	A	43.0	A	42.0	A
USGS	14076500	1956-12-21	1470	A	42.0	A	42.0	A
USGS	14076500	1956-12-22	1780	A	42.0	A	41.0	A
USGS	14076500	1956-12-23	1680	A	41.0	A	41.0	A
USGS	14076500	1956-12-24	1640	A	41.0	A	41.0	A
USGS	14076500	1956-12-25	1590	A	41.0	A	41.0	A
USGS	14076500	1956-12-26	1550	A	41.0	A	41.0	A
USGS	14076500	1956-12-27	1540	A	41.0	A	41.0	A
USGS	14076500	1956-12-28	1470	A	41.0	A	41.0	A
USGS	14076500	1956-12-29	1380	A	41.0	A	41.0	A
USGS	14076500	1956-12-30	1380	A	41.0	A	41.0	A
USGS	14076500	1956-12-31	1390	A	42.0	A	41.0	A
USGS	14076500	1957-01-01	1380	A	42.0	A	42.0	A
USGS	14076500	1957-01-02	1400	A	42.0	A	41.0	A
USGS	14076500	1957-01-03	1400	A	42.0	A	41.0	A
USGS	14076500	1957-01-04	1410	A	41.0	A	41.0	A
USGS	14076500	1957-01-05	1400	A	41.0	A	41.0	A
USGS	14076500	1957-01-06	1400	A	41.0	A	41.0	A
USGS	14076500	1957-01-07	1440	A	41.0	A	41.0	A
USGS	14076500	1957-01-08	1460	A	41.0	A	41.0	A
USGS	14076500	1957-01-09	1430	A	41.0	A	41.0	A
USGS	14076500	1957-01-10	1420	A	41.0	A	41.0	A
USGS	14076500	1957-01-11	1420	A	41.0	A	41.0	A
USGS	14076500	1957-01-12	1400	A	42.0	A	41.0	A
USGS	14076500	1957-01-13	1400	A	42.0	A	41.0	A
USGS	14076500	1957-01-14	1440	A	41.0	A	41.0	A
USGS	14076500	1957-01-15	1460	A	41.0	A	41.0	A
USGS	14076500	1957-01-16	1440	A	41.0	A	41.0	A
USGS	14076500	1957-01-17	1390	A	41.0	A	41.0	A
USGS	14076500	1957-01-18	1300	A	41.0	A	41.0	A
USGS	14076500	1957-01-19	1490	A	41.0	A	41.0	A
USGS	14076500	1957-01-20	1680	A	41.0	A	41.0	A
USGS	14076500	1957-01-21	1730	A	41.0	A	41.0	A
USGS	14076500	1957-01-22	1800	A	41.0	A	40.0	A
USGS	14076500	1957-01-23	1840	A	41.0	A	40.0	A
USGS	14076500	1957-01-24	1820	A	40.0	A	40.0	A
USGS	14076500	1957-01-25	1790	A	40.0	A	40.0	A
USGS	14076500	1957-01-26	1660	A	40.0	A	40.0	A
USGS	14076500	1957-01-27	1550	A	40.0	A	40.0	A
USGS	14076500	1957-01-28	1670	A	40.0	A	40.0	A
USGS	14076500	1957-01-29	1780	A	40.0	A	40.0	A
USGS	14076500	1957-01-30	1860	A	40.0	A	40.0	A
USGS	14076500	1957-01-31	1920	A	40.0	A	40.0	A
USGS	14076500	1957-02-01	1960	A	40.0	A	40.0	A
USGS	14076500	1957-02-02	1920	A	40.0	A	40.0	A
USGS	14076500	1957-02-03	1840	A	40.0	A	40.0	A
USGS	14076500	1957-02-04	1840	A	40.0	A	40.0	A
USGS	14076500	1957-02-05	1840	A	41.0	A	40.0	A
USGS	14076500	1957-02-06	1610	A	41.0	A	41.0	A
USGS	14076500	1957-02-07	1470	A	42.0	A	41.0	A
USGS	14076500	1957-02-08	1460	A	42.0	A	42.0	A
USGS	14076500	1957-02-09	1400	A	42.0	A	42.0	A
USGS	14076500	1957-02-10	1560	A	42.0	A	42.0	A
USGS	14076500	1957-02-11	1740	A	42.0	A	42.0	A
USGS	14076500	1957-02-12	1830	A	42.0	A	42.0	A
USGS	14076500	1957-02-13	1840	A	42.0	A	42.0	A
USGS	14076500	1957-02-14	1860	A	43.0	A	42.0	A
USGS	14076500	1957-02-15	1850	A	43.0	A	43.0	A
USGS	14076500	1957-02-16	1790	A	43.0	A	43.0	A
USGS	14076500	1957-02-17	1820	A	43.0	A	43.0	A
USGS	14076500	1957-02-18	1840	A	43.0	A	43.0	A
USGS	14076500	1957-02-19	1850	A	43.0	A	43.0	A
USGS	14076500	1957-02-20	1850	A	43.0	A	42.0	A
USGS	14076500	1957-02-21	1840	A	42.0	A	41.0	A
USGS	14076500	1957-02-22	1880	A	41.0	A	41.0	A
USGS	14076500	1957-02-23	1910	A	43.0	A	41.0	A
USGS	14076500	1957-02-24	2010	A	44.0	A	43.0	A
USGS	14076500	1957-02-25	2170	A	44.0	A	44.0	A
USGS	14076500	1957-02-26	2460	A	44.0	A	44.0	A
USGS	14076500	1957-02-27	2640	A	44.0	A	44.0	A
USGS	14076500	1957-02-28	2570	A	44.0	A	44.0	A
USGS	14076500	1957-03-01	2330	A	44.0	A	44.0	A
USGS	14076500	1957-03-02	2310	A	44.0	A	44.0	A
USGS	14076500	1957-03-03	2310	A	44.0	A	43.0	A
USGS	14076500	1957-03-04	2290	A	44.0	A	44.0	A
USGS	14076500	1957-03-05	2290	A	44.0	A	44.0	A
USGS	14076500	1957-03-06	2380	A	44.0	A	44.0	A
USGS	14076500	1957-03-07	2320	A	44.0	A	44.0	A
USGS	14076500	1957-03-08	2140	A	44.0	A	44.0	A
USGS	14076500	1957-03-09	2110	A	45.0	A	44.0	A
USGS	14076500	1957-03-10	2150	A	45.0	A	45.0	A
USGS	14076500	1957-03-11	2210	A	45.0	A	45.0	A
USGS	14076500	1957-03-12	2390	A	45.0	A	44.0	A
USGS	14076500	1957-03-13	2420	A	44.0	A	44.0	A
USGS	14076500	1957-03-14	2520	A	44.0	A	44.0	A
USGS	14076500	1957-03-15	2570	A	44.0	A	44.0	A
USGS	14076500	1957-03-16	2500	A	44.0	A	44.0	A
USGS	14076500	1957-03-17	2440	A	44.0	A	44.0	A
USGS	14076500	1957-03-18	2440	A	44.0	A	44.0	A
USGS	14076500	1957-03-19	2430	A	44.0	A	43.0	A
USGS	14076500	1957-03-20	2410	A	44.0	A	44.0	A
USGS	14076500	1957-03-21	2350	A	44.0	A	44.0	A
USGS	14076500	1957-03-22	2290	A	44.0	A	44.0	A
USGS	14076500	1957-03-23	2270	A	44.0	A	44.0	A
USGS	14076500	1957-03-24	2240	A	44.0	A	44.0	A
USGS	14076500	1957-03-25	2200	A	45.0	A	44.0	A
USGS	14076500	1957-03-26	2160	A	45.0	A	45.0	A
USGS	14076500	1957-03-27	2130	A	45.0	A	45.0	A
USGS	14076500	1957-03-28	2120	A	45.0	A	45.0	A
USGS	14076500	1957-03-29	2190	A	45.0	A	45.0	A
USGS	14076500	1957-03-30	2170	A	45.0	A	45.0	A
USGS	14076500	1957-03-31	2240	A	45.0	A	45.0	A
USGS	14076500	1957-04-01	2250	A	45.0	A	45.0	A
USGS	14076500	1957-04-02	2290	A	45.0	A	45.0	A
USGS	14076500	1957-04-03	2290	A	45.0	A	45.0	A
USGS	14076500	1957-04-04	2290	A	45.0	A	45.0	A
USGS	14076500	1957-04-05	2270	A	45.0	A	45.0	A
USGS	14076500	1957-04-06	2290	A	45.0	A	45.0	A
USGS	14076500	1957-04-07	1970	A	45.0	A	45.0	A
USGS	14076500	1957-04-08	1960	A	46.0	A	45.0	A
USGS	14076500	1957-04-09	1900	A	49.0	A	46.0	A
USGS	14076500	1957-04-10	1600	A	49.0	A	49.0	A
USGS	14076500	1957-04-11	1490	A	49.0	A	49.0	A
USGS	14076500	1957-04-12	1490	A	49.0	A	49.0	A
USGS	14076500	1957-04-13	1400	A	49.0	A	49.0	A
USGS	14076500	1957-04-14	1380	A	49.0	A	49.0	A
USGS	14076500	1957-04-15	1380	A	49.0	A	49.0	A
USGS	14076500	1957-04-16	1350	A	49.0	A	49.0	A
USGS	14076500	1957-04-17	1300	A	49.0	A	49.0	A
USGS	14076500	1957-04-18	1220	A	49.0	A	49.0	A
USGS	14076500	1957-04-19	1210	A	49.0	A	49.0	A
USGS	14076500	1957-04-20	1170	A	49.0	A	49.0	A
USGS	14076500	1957-04-21	1110	A	49.0	A	49.0	A
USGS	14076500	1957-04-22	1050	A	49.0	A	49.0	A
USGS	14076500	1957-04-23	980	A	49.0	A	49.0	A
USGS	14076500	1957-04-24	936	A	49.0	A	49.0	A
USGS	14076500	1957-04-25	855	A	50.0	A	49.0	A
USGS	14076500	1957-04-26	790	A	50.0	A	49.0	A
USGS	14076500	1957-04-27	720	A	52.0	A	50.0	A
USGS	14076500	1957-04-28	662	A	54.0	A	52.0	A
USGS	14076500	1957-04-29	671	A	55.0	A	53.0	A
USGS	14076500	1957-04-30	612	A	55.0	A	55.0	A
USGS	14076500	1957-05-01	694	A	55.0	A	54.0	A
USGS	14076500	1957-05-02	689	A	54.0	A	53.0	A
USGS	14076500	1957-05-03	586	A	55.0	A	53.0	A
USGS	14076500	1957-05-04	554	A	56.0	A	54.0	A
USGS	14076500	1957-05-05	558	A	56.0	A	55.0	A
USGS	14076500	1957-05-06	594	A	56.0	A	55.0	A
USGS	14076500	1957-05-07	630	A	56.0	A	56.0	A
USGS	14076500	1957-05-08	689	A	56.0	A	56.0	A
USGS	14076500	1957-05-09	1110	A	56.0	A	55.0	A
USGS	14076500	1957-05-10	1160	A	56.0	A	56.0	A
USGS	14076500	1957-05-11	1130	A	56.0	A	55.0	A
USGS	14076500	1957-05-12	1140	A	56.0	A	55.0	A
USGS	14076500	1957-05-13	1150	A	56.0	A	55.0	A
USGS	14076500	1957-05-14	1120	A	55.0	A	54.0	A
USGS	14076500	1957-05-15	996	A	56.0	A	54.0	A
USGS	14076500	1957-05-16	958	A	56.0	A	55.0	A
USGS	14076500	1957-05-17	941	A	56.0	A	56.0	A
USGS	14076500	1957-05-18	902	A	56.0	A	56.0	A
USGS	14076500	1957-05-19	941	A	56.0	A	55.0	A
USGS	14076500	1957-05-20	860	A	55.0	A	54.0	A
USGS	14076500	1957-05-21	815	A	54.0	A	54.0	A
USGS	14076500	1957-05-22	810	A	54.0	A	54.0	A
USGS	14076500	1957-05-23	880	A	55.0	A	54.0	A
USGS	14076500	1957-05-24	870	A	56.0	A	55.0	A
USGS	14076500	1957-05-25	805	A	57.0	A	56.0	A
USGS	14076500	1957-05-26	730	A	58.0	A	56.0	A
USGS	14076500	1957-05-27	680	A	58.0	A	58.0	A
USGS	14076500	1957-05-28	622	A	58.0	A	58.0	A
USGS	14076500	1957-05-29	554	A	58.0	A	58.0	A
USGS	14076500	1957-05-30	578	A	59.0	A	58.0	A
USGS	14076500	1957-05-31	570	A	59.0	A	59.0	A
USGS	14076500	1957-06-01	635	A	60.0	A	59.0	A
USGS	14076500	1957-06-02	630	A	60.0	A	60.0	A
USGS	14076500	1957-06-03	666	A	60.0	A	60.0	A
USGS	14076500	1957-06-04	648	A	60.0	A	60.0	A
USGS	14076500	1957-06-05	671	A	60.0	A	60.0	A
USGS	14076500	1957-06-06	800	A	60.0	A	59.0	A
USGS	14076500	1957-06-07	914	A	60.0	A	59.0	A
USGS	14076500	1957-06-08	886	A	60.0	A	59.0	A
USGS	14076500	1957-06-09	800	A	59.0	A	59.0	A
USGS	14076500	1957-06-10	698	A	59.0	A	58.0	A
USGS	14076500	1957-06-11	658	A	59.0	A	59.0	A
USGS	14076500	1957-06-12	653	A	59.0	A	58.0	A
USGS	14076500	1957-06-13	666	A	58.0	A	58.0	A
USGS	14076500	1957-06-14	622	A	58.0	A	57.0	A
USGS	14076500	1957-06-15	586	A	57.0	A	57.0	A
USGS	14076500	1957-06-16	574	A	58.0	A	57.0	A
USGS	14076500	1957-06-17	554	A	58.0	A	57.0	A
USGS	14076500	1957-06-18	542	A	59.0	A	58.0	A
USGS	14076500	1957-06-19	526	A	59.0	A	59.0	A
USGS	14076500	1957-06-20	542	A	59.0	A	58.0	A
USGS	14076500	1957-06-21	542	A	58.0	A	57.0	A
USGS	14076500	1957-06-22	530	A	59.0	A	57.0	A
USGS	14076500	1957-06-23	542	A	59.0	A	57.0	A
USGS	14076500	1957-06-24	574	A	60.0	A	59.0	A
USGS	14076500	1957-06-25	604	A	60.0	A	59.0	A
USGS	14076500	1957-06-26	578	A	59.0	A	59.0	A
USGS	14076500	1957-06-27	682	A	60.0	A	59.0	A
USGS	14076500	1957-06-28	608	A	60.0	A	60.0	A
USGS	14076500	1957-06-29	562	A	60.0	A	60.0	A
USGS	14076500	1957-06-30	542	A	60.0	A	57.0	A
USGS	14076500	1957-07-01	574	A	58.0	A	57.0	A
USGS	14076500	1957-07-02	558	A	58.0	A	57.0	A
USGS	14076500	1957-07-03	550	A	58.0	A	56.0	A
USGS	14076500	1957-07-04	542	A	59.0	A	57.0	A
USGS	14076500	1957-07-05	546	A	59.0	A	58.0	A
USGS	14076500	1957-07-06	542	A	59.0	A	58.0	A
USGS	14076500	1957-07-07	546	A	59.0	A	57.0	A
USGS	14076500	1957-07-08	546	A	59.0	A	57.0	A
USGS	14076500	1957-07-09	562	A	59.0	A	58.0	A
USGS	14076500	1957-07-10	550	A	59.0	A	58.0	A
USGS	14076500	1957-07-11	538	A	59.0	A	59.0	A
USGS	14076500	1957-07-12	538	A	59.0	A	58.0	A
USGS	14076500	1957-07-13	538	A	59.0	A	58.0	A
USGS	14076500	1957-07-14	530	A	58.0	A	57.0	A
USGS	14076500	1957-07-15	586	A	58.0	A	56.0	A
USGS	14076500	1957-07-16	594	A	58.0	A	58.0	A
USGS	14076500	1957-07-17	599	A	58.0	A	58.0	A
USGS	14076500	1957-07-18	594	A	58.0	A	57.0	A
USGS	14076500	1957-07-19	617	A	58.0	A	58.0	A
USGS	14076500	1957-07-20	594	A	59.0	A	58.0	A
USGS	14076500	1957-07-21	590	A	59.0	A	59.0	A
USGS	14076500	1957-07-22	578	A	59.0	A	59.0	A
USGS	14076500	1957-07-23	570	A	60.0	A	59.0	A
USGS	14076500	1957-07-24	574	A	60.0	A	60.0	A
USGS	14076500	1957-07-25	562	A	60.0	A	60.0	A
USGS	14076500	1957-07-26	530	A	60.0	A	59.0	A
USGS	14076500	1957-07-27	510	A	60.0	A	58.0	A
USGS	14076500	1957-07-28	502	A	59.0	A	58.0	A
USGS	14076500	1957-07-29	490	A	59.0	A	58.0	A
USGS	14076500	1957-07-30	482	A	59.0	A	58.0	A
USGS	14076500	1957-07-31	474	A	59.0	A	58.0	A
USGS	14076500	1957-08-01	486	A	58.0	A	58.0	A
USGS	14076500	1957-08-02	502	A	58.0	A	58.0	A
USGS	14076500	1957-08-03	506	A	58.0	A	58.0	A
USGS	14076500	1957-08-04	550	A	59.0	A	58.0	A
USGS	14076500	1957-08-05	554	A	59.0	A	59.0	A
USGS	14076500	1957-08-06	570	A	59.0	A	59.0	A
USGS	14076500	1957-08-07	608	A	59.0	A	59.0	A
USGS	14076500	1957-08-08	608	A	59.0	A	59.0	A
USGS	14076500	1957-08-09	658	A	60.0	A	59.0	A
USGS	14076500	1957-08-10	671	A	60.0	A	60.0	A
USGS	14076500	1957-08-11	676	A	60.0	A	60.0	A
USGS	14076500	1957-08-12	630	A	60.0	A	59.0	A
USGS	14076500	1957-08-13	570	A	60.0	A	59.0	A
USGS	14076500	1957-08-14	538	A	60.0	A	58.0	A
USGS	14076500	1957-08-15	522	A	59.0	A	58.0	A
USGS	14076500	1957-08-16	534	A	59.0	A	58.0	A
USGS	14076500	1957-08-17	530	A	59.0	A	59.0	A
USGS	14076500	1957-08-18	530	A	59.0	A	58.0	A
USGS	14076500	1957-08-19	518	A	59.0	A	58.0	A
USGS	14076500	1957-08-20	514	A	59.0	A	58.0	A
USGS	14076500	1957-08-21	510	A	59.0	A	58.0	A
USGS	14076500	1957-08-22	510	A	59.0	A	58.0	A
USGS	14076500	1957-08-23	514	A	59.0	A	58.0	A
USGS	14076500	1957-08-24	510	A	59.0	A	58.0	A
USGS	14076500	1957-08-25	510	A	59.0	A	58.0	A
USGS	14076500	1957-08-26	534	A	58.0	A	58.0	A
USGS	14076500	1957-08-27	542	A	58.0	A	58.0	A
USGS	14076500	1957-08-28	546	A	58.0	A	58.0	A
USGS	14076500	1957-08-29	562	A	58.0	A	58.0	A
USGS	14076500	1957-08-30	578	A	58.0	A	58.0	A
USGS	14076500	1957-08-31	586	A	58.0	A	58.0	A
USGS	14076500	1957-09-01	612	A	58.0	A	58.0	A
USGS	14076500	1957-09-02	622	A	58.0	A	58.0	A
USGS	14076500	1957-09-03	617	A	58.0	A	58.0	A
USGS	14076500	1957-09-04	570	A	58.0	A	58.0	A
USGS	14076500	1957-09-05	538	A	59.0	A	58.0	A
USGS	14076500	1957-09-06	518	A	59.0	A	58.0	A
USGS	14076500	1957-09-07	498	A	58.0	A	57.0	A
USGS	14076500	1957-09-08	490	A	57.0	A	57.0	A
USGS	14076500	1957-09-09	482	A	57.0	A	56.0	A
USGS	14076500	1957-09-10	474	A	56.0	A	56.0	A
USGS	14076500	1957-09-11	474	A	56.0	A	56.0	A
USGS	14076500	1957-09-12	494	A	56.0	A	55.0	A
USGS	14076500	1957-09-13	498	A	56.0	A	55.0	A
USGS	14076500	1957-09-14	510	A	56.0	A	55.0	A
USGS	14076500	1957-09-15	510	A	56.0	A	55.0	A
USGS	14076500	1957-09-16	518	A	56.0	A	55.0	A
USGS	14076500	1957-09-17	546	A	56.0	A	55.0	A
USGS	14076500	1957-09-18	542	A	55.0	A	55.0	A
USGS	14076500	1957-09-19	574	A	55.0	A	55.0	A
USGS	14076500	1957-09-20	566	A	55.0	A	54.0	A
USGS	14076500	1957-09-21	574	A	54.0	A	54.0	A
USGS	14076500	1957-09-22	590	A	54.0	A	54.0	A
USGS	14076500	1957-09-23	604	A	54.0	A	54.0	A
USGS	14076500	1957-09-24	586	A	55.0	A	54.0	A
USGS	14076500	1957-09-25	582	A	54.0	A	54.0	A
USGS	14076500	1957-09-26	578	A	54.0	A	54.0	A
USGS	14076500	1957-09-27	566	A	54.0	A	53.0	A
USGS	14076500	1957-09-28	760	A	53.0	A	53.0	A
USGS	14076500	1957-09-29	845	A	53.0	A	53.0	A
USGS	14076500	1957-09-30	835	A	53.0	A	53.0	A
USGS	14076500	1957-10-01	790	A				
USGS	14076500	1957-10-02	830	A				
USGS	14076500	1957-10-03	930	A				
USGS	14076500	1957-10-04	897	A				
USGS	14076500	1957-10-05	875	A				
USGS	14076500	1957-10-06	930	A				
USGS	14076500	1957-10-07	941	A				
USGS	14076500	1957-10-08	996	A				
USGS	14076500	1957-10-09	1280	A				
USGS	14076500	1957-10-10	1120	A				
USGS	14076500	1957-10-11	968	A				
USGS	14076500	1957-10-12	958	A				
USGS	14076500	1957-10-13	968	A				
USGS	14076500	1957-10-14	985	A				
USGS	14076500	1957-10-15	963	A				
USGS	14076500	1957-10-16	946	A				
USGS	14076500	1957-10-17	930	A				
USGS	14076500	1957-10-18	914	A				
USGS	14076500	1957-10-19	914	A				
USGS	14076500	1957-10-20	908	A				
USGS	14076500	1957-10-21	870	A				
USGS	14076500	1957-10-22	958	A				
USGS	14076500	1957-10-23	990	A				
USGS	14076500	1957-10-24	985	A				
USGS	14076500	1957-10-25	985	A				
USGS	14076500	1957-10-26	902	A				
USGS	14076500	1957-10-27	760	A				
USGS	14076500	1957-10-28	1150	A				
USGS	14076500	1957-10-29	1210	A				
USGS	14076500	1957-10-30	1200	A				
USGS	14076500	1957-10-31	1220	A				
USGS	14076500	1957-11-01	1210	A				
USGS	14076500	1957-11-02	1230	A				
USGS	14076500	1957-11-03	1280	A				
USGS	14076500	1957-11-04	1290	A				
USGS	14076500	1957-11-05	1310	A				
USGS	14076500	1957-11-06	1300	A				
USGS	14076500	1957-11-07	1330	A				
USGS	14076500	1957-11-08	1290	A				
USGS	14076500	1957-11-09	1280	A				
USGS	14076500	1957-11-10	1290	A				
USGS	14076500	1957-11-11	1300	A				
USGS	14076500	1957-11-12	1300	A				
USGS	14076500	1957-11-13	1360	A				
USGS	14076500	1957-11-14	1350	A				
USGS	14076500	1957-11-15	1340	A				
USGS	14076500	1957-11-16	1340	A				
USGS	14076500	1957-11-17	1360	A				
USGS	14076500	1957-11-18	1360	A				
USGS	14076500	1957-11-19	1380	A				
USGS	14076500	1957-11-20	1370	A				
USGS	14076500	1957-11-21	1360	A				
USGS	14076500	1957-11-22	1360	A				
USGS	14076500	1957-11-23	1310	A				
USGS	14076500	1957-11-24	1140	A				
USGS	14076500	1957-11-25	914	A				
USGS	14076500	1957-11-26	855	A				
USGS	14076500	1957-11-27	820	A				
